학원명,학원주소,설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
연세HR5171수학전문학원,"서울특별시 중랑구 공릉로 21 , 7층 (묵동, 진송회관)",강하라,02-977-5171,보습,중3수학,5,1개월 0일,"3,024","300,000",0,0,0,0,0,0,0,"300,000",4
연세HR5171수학전문학원,"서울특별시 중랑구 공릉로 21 , 7층 (묵동, 진송회관)",강하라,02-977-5171,보습,고1수학,5,1개월 0일,"3,024","350,000",0,0,0,0,0,0,0,"350,000",4
연세HR5171수학전문학원,"서울특별시 중랑구 공릉로 21 , 7층 (묵동, 진송회관)",강하라,02-977-5171,보습,고2수학(문과),5,1개월 0일,"3,024","350,000",0,0,0,0,0,0,0,"350,000",4
연세HR5171수학전문학원,"서울특별시 중랑구 공릉로 21 , 7층 (묵동, 진송회관)",강하라,02-977-5171,보습,고2수학(이과),5,1개월 0일,"3,024","400,000",0,0,0,0,0,0,0,"400,000",4
연세HR5171수학전문학원,"서울특별시 중랑구 공릉로 21 , 7층 (묵동, 진송회관)",강하라,02-977-5171,보습,고3수학(수능반),5,1개월 0일,"3,024","400,000",0,0,0,0,0,0,0,"400,000",4
YJ아카데미삼성영어학원,"서울특별시 중랑구 용마산로 615 , 2층 (신내동,정민빌딩)",육민자,070-4217-1212,보습,중등수학,10,1개월 0일,"1,512","270,000",0,0,0,0,0,0,0,"270,000",6
YJ아카데미삼성영어학원,"서울특별시 중랑구 용마산로 615 , 2층 (신내동,정민빌딩)",육민자,070-4217-1212,보습,고등수학,10,1개월 0일,"2,520","400,000",0,0,0,0,0,0,0,"400,000",6
YJ아카데미삼성영어학원,"서울특별시 중랑구 용마산로 615 , 2층 (신내동,정민빌딩)",육민자,070-4217-1212,보습,중등수학(1),10,1개월 0일,"1,134","200,000",0,0,0,0,0,0,0,"200,000",6
YJ아카데미삼성영어학원,"서울특별시 중랑구 용마산로 615 , 2층 (신내동,정민빌딩)",육민자,070-4217-1212,보습,중등수학(2),10,1개월 0일,756,"100,000",0,0,0,0,0,0,0,"100,000",6
스마트스터디빨간펜수학의달인학원,"서울특별시 동대문구 답십리로72길 96 , 2층 (장안동)",김희진,02-6457-8203,보습,수학(초중급),15,1개월 0일,"1,260","155,000",0,0,0,0,0,0,0,"155,000",3
에이블(able)학원,"서울특별시 동대문구 한천로 436 , 2층일부 (이문동)",장샛별,02-960-0806,보습,초등단과(영어or수학),10,1개월 0일,756,"120,000",0,0,0,0,0,0,0,"120,000",2
에이블(able)학원,"서울특별시 동대문구 한천로 436 , 2층일부 (이문동)",장샛별,02-960-0806,보습,"초등종합(영어,수학)",10,1개월 0일,"1,323","210,000",0,0,0,0,0,0,0,"210,000",2
에이블(able)학원,"서울특별시 동대문구 한천로 436 , 2층일부 (이문동)",장샛별,02-960-0806,보습,"초등종합(국어,영어,수학,사회,과학)",10,1개월 0일,"1,785","280,000",0,0,0,0,0,0,0,"280,000",2
에이블(able)학원,"서울특별시 동대문구 한천로 436 , 2층일부 (이문동)",장샛별,02-960-0806,보습,중등단과(영어or수학),10,1개월 0일,819,"150,000",0,0,0,0,0,0,0,"150,000",2
에이블(able)학원,"서울특별시 동대문구 한천로 436 , 2층일부 (이문동)",장샛별,02-960-0806,보습,"중등종합(영어,수학)",10,1개월 0일,"1,512","270,000",0,0,0,0,0,0,0,"270,000",2
에이블(able)학원,"서울특별시 동대문구 한천로 436 , 2층일부 (이문동)",장샛별,02-960-0806,보습,"중등종합(국어,영어,수학,사회,과학)",10,1개월 0일,"1,995","350,000",0,0,0,0,0,0,0,"350,000",2
에이블(able)학원,"서울특별시 동대문구 한천로 436 , 2층일부 (이문동)",장샛별,02-960-0806,보습,고등단과(영어or수학),10,1개월 0일,882,"170,000",0,0,0,0,0,0,0,"170,000",2
에이블(able)학원,"서울특별시 동대문구 한천로 436 , 2층일부 (이문동)",장샛별,02-960-0806,보습,"고등종합(영어,수학)",10,1개월 0일,"1,638","310,000",0,0,0,0,0,0,0,"310,000",2
승석학원,"서울특별시 동대문구 사가정로 274-7 , 2층 (장안동)",노승석,02-6407-9998,보습,초등수학,10,1개월 0일,756,"120,000",0,0,0,0,0,0,0,"120,000",1
승석학원,"서울특별시 동대문구 사가정로 274-7 , 2층 (장안동)",노승석,02-6407-9998,보습,초등수학,10,1개월 0일,"1,134","170,000",0,0,0,0,0,0,0,"170,000",1
승석학원,"서울특별시 동대문구 사가정로 274-7 , 2층 (장안동)",노승석,02-6407-9998,보습,초등수학,10,1개월 0일,"1,512","230,000",0,0,0,0,0,0,0,"230,000",1
승석학원,"서울특별시 동대문구 사가정로 274-7 , 2층 (장안동)",노승석,02-6407-9998,보습,중등수학,10,1개월 0일,"2,016","350,000",0,0,0,0,0,0,0,"350,000",1
와와학원,"서울특별시 동대문구 전농로 64 , 2층 (답십리동)",박선미,02-499-9080,보습,초등수학,10,1개월 0일,"1,260","180,000",0,0,0,0,0,0,0,"180,000",3
와와학원,"서울특별시 동대문구 전농로 64 , 2층 (답십리동)",박선미,02-499-9080,보습,"초등1학년(수학,국어)",10,1개월 0일,"1,260","180,000",0,0,0,0,0,0,0,"180,000",3
와와학원,"서울특별시 동대문구 전농로 64 , 2층 (답십리동)",박선미,02-499-9080,보습,중등수학,10,1개월 0일,"2,520","250,000",0,0,0,0,0,0,0,"250,000",3
와와학원,"서울특별시 동대문구 전농로 64 , 2층 (답십리동)",박선미,02-499-9080,보습,고등수학,5,1개월 0일,"2,520","300,000",0,0,0,0,0,0,0,"300,000",3
입시플랜수학학원,"서울특별시 중랑구 봉화산로 194 , 신아타운 909호 (신내동)",이준호,070-7786-5954,보습,고1수학,8,1개월 0일,"2,016","400,000",0,0,0,0,0,0,0,"400,000",1
입시플랜수학학원,"서울특별시 중랑구 봉화산로 194 , 신아타운 909호 (신내동)",이준호,070-7786-5954,보습,중등수학,10,1개월 0일,"2,268","280,000",0,0,0,0,0,0,0,"280,000",1
입시플랜수학학원,"서울특별시 중랑구 봉화산로 194 , 신아타운 909호 (신내동)",이준호,070-7786-5954,보습,고2수학,8,1개월 0일,"2,016","400,000",0,0,0,0,0,0,0,"400,000",1
입시플랜수학학원,"서울특별시 중랑구 봉화산로 194 , 신아타운 909호 (신내동)",이준호,070-7786-5954,보습,고3수학,8,1개월 0일,"2,016","400,000",0,0,0,0,0,0,0,"400,000",1
연세A+학원,"서울특별시 동대문구 제기로 130 , 3층 (청량리동)",김성현,02-965-9775,보습,초등수학,10,1개월 0일,756,"120,000",0,0,0,0,0,0,0,"120,000",2
연세A+학원,"서울특별시 동대문구 제기로 130 , 3층 (청량리동)",김성현,02-965-9775,보습,"중등영어,수학",10,1개월 0일,"1,848","320,000",0,0,0,0,0,0,0,"320,000",2
매쓰플러스학원,"서울특별시 동대문구 답십리로69길 45 , 2층 (장안동)",안은초,02-6959-9737,보습,초등수학A,3,1개월 0일,"1,512","220,000",0,0,0,0,0,0,0,"220,000",2
매쓰플러스학원,"서울특별시 동대문구 답십리로69길 45 , 2층 (장안동)",안은초,02-6959-9737,보습,중등수학A,3,1개월 0일,"1,890","300,000",0,0,0,0,0,0,0,"300,000",2
매쓰플러스학원,"서울특별시 동대문구 답십리로69길 45 , 2층 (장안동)",안은초,02-6959-9737,보습,고등수학A,3,1개월 0일,"1,638","270,000",0,0,0,0,0,0,0,"270,000",2
매쓰플러스학원,"서울특별시 동대문구 답십리로69길 45 , 2층 (장안동)",안은초,02-6959-9737,보습,초등수학B,3,1개월 0일,"1,890","350,000",0,0,0,0,0,0,0,"350,000",2
매쓰플러스학원,"서울특별시 동대문구 답십리로69길 45 , 2층 (장안동)",안은초,02-6959-9737,보습,중등수학B,3,1개월 0일,"1,890","320,000",0,0,0,0,0,0,0,"320,000",2
매쓰플러스학원,"서울특별시 동대문구 답십리로69길 45 , 2층 (장안동)",안은초,02-6959-9737,보습,고등수학B,3,1개월 0일,"2,268","400,000",0,0,0,0,0,0,0,"400,000",2
꿈이룬수학전문학원,"서울특별시 중랑구 신내로7가길 11 , 2층 (신내동)",이경환,02-6478-1417,보습·논술,초등수학(4학년),8,1개월 0일,"1,134","150,000",0,0,0,0,0,0,0,"150,000",2
꿈이룬수학전문학원,"서울특별시 중랑구 신내로7가길 11 , 2층 (신내동)",이경환,02-6478-1417,보습·논술,중등수학,8,1개월 0일,"1,512","200,000",0,0,0,0,0,0,0,"200,000",2
꿈이룬수학전문학원,"서울특별시 중랑구 신내로7가길 11 , 2층 (신내동)",이경환,02-6478-1417,보습·논술,고등수학(1학년),8,1개월 0일,"1,512","250,000",0,0,0,0,0,0,0,"250,000",2
꿈이룬수학전문학원,"서울특별시 중랑구 신내로7가길 11 , 2층 (신내동)",이경환,02-6478-1417,보습·논술,초등수학 5.6학년,8,1개월 0일,"1,134","170,000",0,0,0,0,0,0,0,"170,000",2
꿈이룬수학전문학원,"서울특별시 중랑구 신내로7가길 11 , 2층 (신내동)",이경환,02-6478-1417,보습·논술,"고등수학(2,3학년)",8,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",2
레마에듀학원,"서울특별시 동대문구 전농로 111 , 3층 (답십리동)",김찬균,02-6012-7012,보습,초등수학,12,1개월 0일,"1,134","180,000",0,0,0,0,0,0,0,"180,000",5
레마에듀학원,"서울특별시 동대문구 전농로 111 , 3층 (답십리동)",김찬균,02-6012-7012,보습,중등수학,12,1개월 0일,"1,134","200,000",0,0,0,0,0,0,0,"200,000",5
거인의어깨위에서학원,"서울특별시 동대문구 한천로 242 , 2층일부 (전농동)",한선희,02-2244-7822,보습,고등수학(수능반),20,1개월 0일,"1,920","380,000",0,0,0,0,0,0,0,"380,000",14
거인의어깨위에서학원,"서울특별시 동대문구 한천로 242 , 2층일부 (전농동)",한선희,02-2244-7822,보습,고등수학(수능반),20,1개월 0일,"1,440","280,000",0,0,0,0,0,0,0,"280,000",14
거인의어깨위에서학원,"서울특별시 동대문구 한천로 242 , 2층일부 (전농동)",한선희,02-2244-7822,보습,고등수학(수능반),20,1개월 0일,"1,200","220,000",0,0,0,0,0,0,0,"220,000",14
거인의어깨위에서학원,"서울특별시 동대문구 한천로 242 , 2층일부 (전농동)",한선희,02-2244-7822,보습,고등수학(수능반),20,1개월 0일,840,"160,000",0,0,0,0,0,0,0,"160,000",14
거인의어깨위에서학원,"서울특별시 동대문구 한천로 242 , 2층일부 (전농동)",한선희,02-2244-7822,보습,고등수학(수리논술),20,1개월 0일,"1,320","260,000",0,0,0,0,0,0,0,"260,000",14
거인의어깨위에서학원,"서울특별시 동대문구 한천로 242 , 2층일부 (전농동)",한선희,02-2244-7822,보습,고등수학(수리논술),20,1개월 0일,"1,080","200,000",0,0,0,0,0,0,0,"200,000",14
거인의어깨위에서학원,"서울특별시 동대문구 한천로 242 , 2층일부 (전농동)",한선희,02-2244-7822,보습,고등수학,20,1개월 0일,"1,920","360,000",0,0,0,0,0,0,0,"360,000",14
거인의어깨위에서학원,"서울특별시 동대문구 한천로 242 , 2층일부 (전농동)",한선희,02-2244-7822,보습,고등수학,20,1개월 0일,"1,440","260,000",0,0,0,0,0,0,0,"260,000",14
거인의어깨위에서학원,"서울특별시 동대문구 한천로 242 , 2층일부 (전농동)",한선희,02-2244-7822,보습,고등수학,20,1개월 0일,"1,280","240,000",0,0,0,0,0,0,0,"240,000",14
거인의어깨위에서학원,"서울특별시 동대문구 한천로 242 , 2층일부 (전농동)",한선희,02-2244-7822,보습,고등수학,20,1개월 0일,960,"190,000",0,0,0,0,0,0,0,"190,000",14
탑클래스학원,"서울특별시 동대문구 전농로 68-3 , 2층 (답십리동)",김정식,02-733-9119,보습,초등수학(2학년),6,1개월 0일,"1,050","160,000",0,0,0,0,0,0,0,"160,000",2
탑클래스학원,"서울특별시 동대문구 전농로 68-3 , 2층 (답십리동)",김정식,02-733-9119,보습,초등수학(3학년),6,1개월 0일,"1,050","160,000",0,0,0,0,0,0,0,"160,000",2
탑클래스학원,"서울특별시 동대문구 전농로 68-3 , 2층 (답십리동)",김정식,02-733-9119,보습,초등수학(4학년),6,1개월 0일,"1,050","160,000",0,0,0,0,0,0,0,"160,000",2
탑클래스학원,"서울특별시 동대문구 전농로 68-3 , 2층 (답십리동)",김정식,02-733-9119,보습,초등수학(5학년),6,1개월 0일,"1,134","170,000",0,0,0,0,0,0,0,"170,000",2
탑클래스학원,"서울특별시 동대문구 전농로 68-3 , 2층 (답십리동)",김정식,02-733-9119,보습,초등수학(6학년),6,1개월 0일,"1,134","170,000",0,0,0,0,0,0,0,"170,000",2
탑클래스학원,"서울특별시 동대문구 전농로 68-3 , 2층 (답십리동)",김정식,02-733-9119,보습,중등수학(1학년),6,1개월 0일,"1,260","200,000",0,0,0,0,0,0,0,"200,000",2
탑클래스학원,"서울특별시 동대문구 전농로 68-3 , 2층 (답십리동)",김정식,02-733-9119,보습,중등수학(2학년),6,1개월 0일,"1,260","200,000",0,0,0,0,0,0,0,"200,000",2
탑클래스학원,"서울특별시 동대문구 전농로 68-3 , 2층 (답십리동)",김정식,02-733-9119,보습,중등수학(3학년),6,1개월 0일,"1,260","200,000",0,0,0,0,0,0,0,"200,000",2
탑클래스학원,"서울특별시 동대문구 전농로 68-3 , 2층 (답십리동)",김정식,02-733-9119,보습,고등수학(1학년),6,1개월 0일,"1,260","250,000",0,0,0,0,0,0,0,"250,000",2
이화플러스수학학원,"서울특별시 동대문구 답십리로72길 24 , 2층 (장안동)",양혜옥,02-6013-9981,보습,초등수학,7,1개월 0일,"1,260","200,000",0,0,0,0,0,0,0,"200,000",3
이화플러스수학학원,"서울특별시 동대문구 답십리로72길 24 , 2층 (장안동)",양혜옥,02-6013-9981,보습,중등수학,5,1개월 0일,"1,512","270,000",0,0,0,0,0,0,0,"270,000",3
이화플러스수학학원,"서울특별시 동대문구 답십리로72길 24 , 2층 (장안동)",양혜옥,02-6013-9981,보습,고등수학,5,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",3
쥴리YBM영어수학학원,"서울특별시 중랑구 면목로 304 , 3층 (면목동)",임다미,02-433-2341,보습,초등수학(정규),8,1개월 0일,630,"100,000",0,0,0,0,0,0,0,"100,000",8
쥴리YBM영어수학학원,"서울특별시 중랑구 면목로 304 , 3층 (면목동)",임다미,02-433-2341,보습,초등수학(정규),8,1개월 0일,672,"100,000",0,0,0,0,0,0,0,"100,000",8
쥴리YBM영어수학학원,"서울특별시 중랑구 면목로 304 , 3층 (면목동)",임다미,02-433-2341,보습,초등수학(심화),8,1개월 0일,"1,008","160,000",0,0,0,0,0,0,0,"160,000",8
쥴리YBM영어수학학원,"서울특별시 중랑구 면목로 304 , 3층 (면목동)",임다미,02-433-2341,보습,초등수학(심화),8,1개월 0일,"1,050","160,000",0,0,0,0,0,0,0,"160,000",8
쥴리YBM영어수학학원,"서울특별시 중랑구 면목로 304 , 3층 (면목동)",임다미,02-433-2341,보습,중등수학(정규),8,1개월 0일,"1,050","180,000",0,0,0,0,0,0,0,"180,000",8
쥴리YBM영어수학학원,"서울특별시 중랑구 면목로 304 , 3층 (면목동)",임다미,02-433-2341,보습,중등수학(정규),8,1개월 0일,"1,008","180,000",0,0,0,0,0,0,0,"180,000",8
쥴리YBM영어수학학원,"서울특별시 중랑구 면목로 304 , 3층 (면목동)",임다미,02-433-2341,보습,중등수학(심화),8,1개월 0일,"1,260","230,000",0,0,0,0,0,0,0,"230,000",8
쥴리YBM영어수학학원,"서울특별시 중랑구 면목로 304 , 3층 (면목동)",임다미,02-433-2341,보습,초등수학(특강),8,1개월 0일,252,"40,000",0,0,0,0,0,0,0,"40,000",8
매쓰홀릭2학원,"서울특별시 중랑구 신내로 50-3 , 5층 일부 (신내동, 선일빌딩)",이영석,02-432-4424,보습,수학영어(중등),10,1개월 0일,"1,890","300,000",0,0,0,0,0,0,0,"300,000",1
매쓰홀릭2학원,"서울특별시 중랑구 신내로 50-3 , 5층 일부 (신내동, 선일빌딩)",이영석,02-432-4424,보습,수학영어(고등),10,1개월 0일,"2,268","350,000",0,0,0,0,0,0,0,"350,000",1
강의하는아이들장안센터매쓰메카수학학원,"서울특별시 동대문구 사가정로 202 , 2층 (전농동)",황정윤,02-2243-7181,보습,초등수학1,20,1개월 0일,"1,554","240,000",0,0,0,0,0,0,0,"240,000",2
강의하는아이들장안센터매쓰메카수학학원,"서울특별시 동대문구 사가정로 202 , 2층 (전농동)",황정윤,02-2243-7181,보습,초등수학2,20,1개월 0일,966,"150,000",0,0,0,0,0,0,0,"150,000",2
지앤비쎈수학학원,"서울특별시 중랑구 봉우재로 68 , 3층 일부 (면목동, 광진빌딩)",이승욱,02-2209-0579,보습,초등수학,10,1개월 0일,"1,890","180,000",0,0,0,0,0,0,0,"180,000",2
지앤비쎈수학학원,"서울특별시 중랑구 봉우재로 68 , 3층 일부 (면목동, 광진빌딩)",이승욱,02-2209-0579,보습,중등수학,10,1개월 0일,"1,890","200,000",0,0,0,0,0,0,0,"200,000",2
지앤비쎈수학학원,"서울특별시 중랑구 봉우재로 68 , 3층 일부 (면목동, 광진빌딩)",이승욱,02-2209-0579,보습,고등수학,10,1개월 0일,"1,512","220,000",0,0,0,0,0,0,0,"220,000",2
수학의자신감학원,"서울특별시 중랑구 봉화산로 52 , 3층 (중화동, 용우빌딩)",김주환,02-432-2448,보습,수학(중1),6,1개월 0일,"1,638","300,000",0,0,0,0,0,0,0,"300,000",5
수학의자신감학원,"서울특별시 중랑구 봉화산로 52 , 3층 (중화동, 용우빌딩)",김주환,02-432-2448,보습,수학(중2),6,1개월 0일,"1,638","300,000",0,0,0,0,0,0,0,"300,000",5
수학의자신감학원,"서울특별시 중랑구 봉화산로 52 , 3층 (중화동, 용우빌딩)",김주환,02-432-2448,보습,수학(중3),6,1개월 0일,"1,638","300,000",0,0,0,0,0,0,0,"300,000",5
수학의자신감학원,"서울특별시 중랑구 봉화산로 52 , 3층 (중화동, 용우빌딩)",김주환,02-432-2448,보습,수학(고1),6,1개월 0일,"1,827","360,000",0,0,0,0,0,0,0,"360,000",5
수학의자신감학원,"서울특별시 중랑구 봉화산로 52 , 3층 (중화동, 용우빌딩)",김주환,02-432-2448,보습,수학(고2문과),6,1개월 0일,"1,953","380,000",0,0,0,0,0,0,0,"380,000",5
수학의자신감학원,"서울특별시 중랑구 봉화산로 52 , 3층 (중화동, 용우빌딩)",김주환,02-432-2448,보습,수학(고2이과),6,1개월 0일,"2,016","400,000",0,0,0,0,0,0,0,"400,000",5
수학의자신감학원,"서울특별시 중랑구 봉화산로 52 , 3층 (중화동, 용우빌딩)",김주환,02-432-2448,보습,수학(고3문과),6,1개월 0일,"2,016","400,000",0,0,0,0,0,0,0,"400,000",5
수학의자신감학원,"서울특별시 중랑구 봉화산로 52 , 3층 (중화동, 용우빌딩)",김주환,02-432-2448,보습,수학(고3이과),6,1개월 0일,"2,016","400,000",0,0,0,0,0,0,0,"400,000",5
이두이수학학원,"서울특별시 중랑구 신내로15길 196 , 202호 (묵동, 신내두산아파트)",이희종,02-3422-6642,보습,초등수학A,6,1개월 0일,"1,260","190,000",0,0,0,0,0,0,0,"190,000",2
이두이수학학원,"서울특별시 중랑구 신내로15길 196 , 202호 (묵동, 신내두산아파트)",이희종,02-3422-6642,보습,초등수학B,6,1개월 0일,"1,512","190,000",0,0,0,0,0,0,0,"190,000",2
이두이수학학원,"서울특별시 중랑구 신내로15길 196 , 202호 (묵동, 신내두산아파트)",이희종,02-3422-6642,보습,초등수학C,6,1개월 0일,"1,260","200,000",0,0,0,0,0,0,0,"200,000",2
이두이수학학원,"서울특별시 중랑구 신내로15길 196 , 202호 (묵동, 신내두산아파트)",이희종,02-3422-6642,보습,중등수학A,6,1개월 0일,"1,512","230,000",0,0,0,0,0,0,0,"230,000",2
이두이수학학원,"서울특별시 중랑구 신내로15길 196 , 202호 (묵동, 신내두산아파트)",이희종,02-3422-6642,보습,중등수학B,6,1개월 0일,"1,512","250,000",0,0,0,0,0,0,0,"250,000",2
이두이수학학원,"서울특별시 중랑구 신내로15길 196 , 202호 (묵동, 신내두산아파트)",이희종,02-3422-6642,보습,중등수학C,6,1개월 0일,"1,680","300,000",0,0,0,0,0,0,0,"300,000",2
이두이수학학원,"서울특별시 중랑구 신내로15길 196 , 202호 (묵동, 신내두산아파트)",이희종,02-3422-6642,보습,고등수학A,6,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",2
이두이수학학원,"서울특별시 중랑구 신내로15길 196 , 202호 (묵동, 신내두산아파트)",이희종,02-3422-6642,보습,고등수학B,6,1개월 0일,"1,008","200,000",0,0,0,0,0,0,0,"200,000",2
탑브레인학원,"서울특별시 동대문구 답십리로72길 22 , 3층 (장안동)",허문구,02-557-3264,보습,중등수학단과,10,1개월 0일,"2,268","300,000",0,0,0,0,0,0,0,"300,000",3
탑브레인학원,"서울특별시 동대문구 답십리로72길 22 , 3층 (장안동)",허문구,02-557-3264,보습,고등수학단과,15,1개월 0일,"2,268","350,000",0,0,0,0,0,0,0,"350,000",3
한울학원,"서울특별시 중랑구 신내역로 165 , 208호,209호 (신내동, 신내우디안2단지)",장동은정현진,02-3425-0510,보습,초등수학,9,1개월 0일,"1,260","130,000",0,0,0,0,0,0,0,"130,000",3
한울학원,"서울특별시 중랑구 신내역로 165 , 208호,209호 (신내동, 신내우디안2단지)",장동은정현진,02-3425-0510,보습,초등수학,9,1개월 0일,"1,260","150,000",0,0,0,0,0,0,0,"150,000",3
한울학원,"서울특별시 중랑구 신내역로 165 , 208호,209호 (신내동, 신내우디안2단지)",장동은정현진,02-3425-0510,보습,중등수학,9,1개월 0일,"1,260","210,000",0,0,0,0,0,0,0,"210,000",3
한울학원,"서울특별시 중랑구 신내역로 165 , 208호,209호 (신내동, 신내우디안2단지)",장동은정현진,02-3425-0510,보습,고등수학,9,1개월 0일,"1,512","270,000",0,0,0,0,0,0,0,"270,000",3
수이탑수학전문학원,"서울특별시 중랑구 신내로25가길 2 , 306호 (묵동, 현동학당)",강소연,02-949-5852,보습,초등수학A,10,1개월 0일,"1,512","200,000",0,0,0,0,0,0,0,"200,000",2
수이탑수학전문학원,"서울특별시 중랑구 신내로25가길 2 , 306호 (묵동, 현동학당)",강소연,02-949-5852,보습,초등수학B,10,1개월 0일,"1,008","150,000",0,0,0,0,0,0,0,"150,000",2
수이탑수학전문학원,"서울특별시 중랑구 신내로25가길 2 , 306호 (묵동, 현동학당)",강소연,02-949-5852,보습,초등수학(특강),10,1개월 0일,504,"50,000",0,0,0,0,0,0,0,"50,000",2
수이탑수학전문학원,"서울특별시 중랑구 신내로25가길 2 , 306호 (묵동, 현동학당)",강소연,02-949-5852,보습,중등수학A,10,1개월 0일,"1,512","250,000",0,0,0,0,0,0,0,"250,000",2
수이탑수학전문학원,"서울특별시 중랑구 신내로25가길 2 , 306호 (묵동, 현동학당)",강소연,02-949-5852,보습,중등수학B,10,1개월 0일,"1,512","270,000",0,0,0,0,0,0,0,"270,000",2
수이탑수학전문학원,"서울특별시 중랑구 신내로25가길 2 , 306호 (묵동, 현동학당)",강소연,02-949-5852,보습,고등수학A,10,1개월 0일,"1,890","300,000",0,0,0,0,0,0,0,"300,000",2
수이탑수학전문학원,"서울특별시 중랑구 신내로25가길 2 , 306호 (묵동, 현동학당)",강소연,02-949-5852,보습,고등수학B,10,1개월 0일,"1,890","350,000",0,0,0,0,0,0,0,"350,000",2
수이탑수학전문학원,"서울특별시 중랑구 신내로25가길 2 , 306호 (묵동, 현동학당)",강소연,02-949-5852,보습,고등수학C,10,1개월 0일,"1,260","250,000",0,0,0,0,0,0,0,"250,000",2
수이탑수학전문학원,"서울특별시 중랑구 신내로25가길 2 , 306호 (묵동, 현동학당)",강소연,02-949-5852,보습,고3수학(특강A),10,1개월 0일,630,"120,000",0,0,0,0,0,0,0,"120,000",2
수이탑수학전문학원,"서울특별시 중랑구 신내로25가길 2 , 306호 (묵동, 현동학당)",강소연,02-949-5852,보습,고3수학(특강B),10,1개월 0일,756,"150,000",0,0,0,0,0,0,0,"150,000",2
블루매쓰학원,"서울특별시 동대문구 답십리로 291-1 , 4층 일부 (장안동)",정선희,02-2217-1055,보습,초등수학,9,1개월 0일,"1,470","210,000",0,0,0,0,0,0,0,"210,000",3
블루매쓰학원,"서울특별시 동대문구 답십리로 291-1 , 4층 일부 (장안동)",정선희,02-2217-1055,보습,초등수학,9,1개월 0일,630,"100,000",0,0,0,0,0,0,0,"100,000",3
블루매쓰학원,"서울특별시 동대문구 답십리로 291-1 , 4층 일부 (장안동)",정선희,02-2217-1055,보습,중등수학,9,1개월 0일,"1,470","240,000",0,0,0,0,0,0,0,"240,000",3
블루매쓰학원,"서울특별시 동대문구 답십리로 291-1 , 4층 일부 (장안동)",정선희,02-2217-1055,보습,중등수학,9,1개월 0일,840,"120,000",0,0,0,0,0,0,0,"120,000",3
블루매쓰학원,"서울특별시 동대문구 답십리로 291-1 , 4층 일부 (장안동)",정선희,02-2217-1055,보습,고등수학,8,1개월 0일,"1,890","350,000",0,0,0,0,0,0,0,"350,000",3
블루매쓰학원,"서울특별시 동대문구 답십리로 291-1 , 4층 일부 (장안동)",정선희,02-2217-1055,보습,고등수학,9,1개월 0일,756,"100,000",0,0,0,0,0,0,0,"100,000",3
블루매쓰학원,"서울특별시 동대문구 답십리로 291-1 , 4층 일부 (장안동)",정선희,02-2217-1055,보습,고등수학,9,1개월 0일,378,"50,000",0,0,0,0,0,0,0,"50,000",3
장안대치에스학원,"서울특별시 동대문구 장한로 178 , 4층 (장안동)",이보람,02-2215-0022,보습,고등수학1,12,1개월 0일,"1,134","220,000",0,0,0,0,0,0,0,"220,000",4
장안대치에스학원,"서울특별시 동대문구 장한로 178 , 4층 (장안동)",이보람,02-2215-0022,보습,고등수학2,12,1개월 0일,"2,268","440,000",0,0,0,0,0,0,0,"440,000",4
장안대치에스학원,"서울특별시 동대문구 장한로 178 , 4층 (장안동)",이보람,02-2215-0022,보습,고등수학3,20,1개월 0일,"1,764","350,000",0,0,0,0,0,0,0,"350,000",4
일이삼학원,"서울특별시 동대문구 답십리로 272 , 2층일부 (장안동)",정소진,02-6489-1233,보습,중등수학1,10,1개월 0일,"1,260","233,000",0,0,0,0,0,0,0,"233,000",3
일이삼학원,"서울특별시 동대문구 답십리로 272 , 2층일부 (장안동)",정소진,02-6489-1233,보습,고등수학,10,1개월 0일,"1,260","250,000",0,0,0,0,0,0,0,"250,000",3
엘리트(잉글루쎈수학)학원,"서울특별시 동대문구 장한로28길 50 , 2층 일부 (장안동)",전은경,02-2247-0505,보습,초등 4-6학년수학,6,1개월 0일,"1,890","230,000",0,0,0,0,0,0,0,"230,000",4
엘리트(잉글루쎈수학)학원,"서울특별시 동대문구 장한로28길 50 , 2층 일부 (장안동)",전은경,02-2247-0505,보습,초등 1-3학년수학,6,1개월 0일,"1,890","200,000",0,0,0,0,0,0,0,"200,000",4
엘리트(잉글루쎈수학)학원,"서울특별시 동대문구 장한로28길 50 , 2층 일부 (장안동)",전은경,02-2247-0505,보습,초등 수학,6,1개월 0일,"1,008","150,000",0,0,0,0,0,0,0,"150,000",4
엘리트(잉글루쎈수학)학원,"서울특별시 동대문구 장한로28길 50 , 2층 일부 (장안동)",전은경,02-2247-0505,보습,중등 수학(1-2),6,1개월 0일,"1,512","280,000",0,0,0,0,0,0,0,"280,000",4
엘리트(잉글루쎈수학)학원,"서울특별시 동대문구 장한로28길 50 , 2층 일부 (장안동)",전은경,02-2247-0505,보습,중등 수학,6,1개월 0일,"1,890","280,000",0,0,0,0,0,0,0,"280,000",4
